NOME_DELEGACIA_CIRC,SEMANA,ocorrencias_na_semana,lag_1_semana,lag_2_semanas,media_4_semanas,media_8_semanas,tendencia,MES,SEMANA_ANO,score_kde
23º D.P. PERDIZES,2026-04-06,0,0.0,0.0,0.0,0.375,0.0,4,15,12369.433277971475
23º D.P. PERDIZES,2026-04-13,0,0.0,0.0,0.0,0.375,0.0,4,16,12369.433277971475
23º D.P. PERDIZES,2026-04-20,0,0.0,0.0,0.0,0.25,0.0,4,17,12369.433277971475
23º D.P. PERDIZES,2026-04-27,0,0.0,0.0,0.0,0.0,0.0,4,18,12369.433277971475
23º D.P. PERDIZES,2026-05-04,0,0.0,0.0,0.0,0.0,0.0,5,19,12369.433277971475
23º D.P. PERDIZES,2026-05-11,0,0.0,0.0,0.0,0.0,0.0,5,20,12369.433277971475
23º D.P. PERDIZES,2026-05-18,0,0.0,0.0,0.0,0.0,0.0,5,21,12369.433277971475
23º D.P. PERDIZES,2026-05-25,0,0.0,0.0,0.0,0.0,0.0,5,22,12369.433277971475
24º D.P. PONTE RASA,2025-10-06,0,,,,,,10,41,10486.79096884506
24º D.P. PONTE RASA,2025-10-13,0,0.0,,0.0,0.0,,10,42,10486.79096884506
24º D.P. PONTE RASA,2025-10-20,0,0.0,0.0,0.0,0.0,0.0,10,43,10486.79096884506
24º D.P. PONTE RASA,2025-10-27,0,0.0,0.0,0.0,0.0,0.0,10,44,10486.79096884506
24º D.P. PONTE RASA,2025-11-03,0,0.0,0.0,0.0,0.0,0.0,11,45,10486.79096884506
24º D.P. PONTE RASA,2025-11-10,0,0.0,0.0,0.0,0.0,0.0,11,46,10486.79096884506
24º D.P. PONTE RASA,2025-11-17,0,0.0,0.0,0.0,0.0,0.0,11,47,10486.79096884506
24º D.P. PONTE RASA,2025-11-24,0,0.0,0.0,0.0,0.0,0.0,11,48,10486.79096884506
24º D.P. PONTE RASA,2025-12-01,0,0.0,0.0,0.0,0.0,0.0,12,49,10486.79096884506
24º D.P. PONTE RASA,2025-12-08,0,0.0,0.0,0.0,0.0,0.0,12,50,10486.79096884506
24º D.P. PONTE RASA,2025-12-15,0,0.0,0.0,0.0,0.0,0.0,12,51,10486.79096884506
24º D.P. PONTE RASA,2025-12-22,0,0.0,0.0,0.0,0.0,0.0,12,52,10486.79096884506
24º D.P. PONTE RASA,2025-12-29,0,0.0,0.0,0.0,0.0,0.0,12,1,10486.79096884506
24º D.P. PONTE RASA,2026-01-05,1,0.0,0.0,0.0,0.0,0.0,1,2,10486.79096884506
24º D.P. PONTE RASA,2026-01-12,0,1.0,0.0,0.25,0.125,1.0,1,3,10486.79096884506
24º D.P. PONTE RASA,2026-01-19,0,0.0,1.0,0.25,0.125,-1.0,1,4,10486.79096884506
24º D.P. PONTE RASA,2026-01-26,0,0.0,0.0,0.25,0.125,0.0,1,5,10486.79096884506
24º D.P. PONTE RASA,2026-02-02,0,0.0,0.0,0.25,0.125,0.0,2,6,10486.79096884506
24º D.P. PONTE RASA,2026-02-09,2,0.0,0.0,0.0,0.125,0.0,2,7,10486.79096884506
24º D.P. PONTE RASA,2026-02-16,0,2.0,0.0,0.5,0.375,2.0,2,8,10486.79096884506
24º D.P. PONTE RASA,2026-02-23,1,0.0,2.0,0.5,0.375,-2.0,2,9,10486.79096884506
24º D.P. PONTE RASA,2026-03-02,0,1.0,0.0,0.75,0.5,1.0,3,10,10486.79096884506
24º D.P. PONTE RASA,2026-03-09,0,0.0,1.0,0.75,0.375,-1.0,3,11,10486.79096884506
24º D.P. PONTE RASA,2026-03-16,0,0.0,0.0,0.25,0.375,0.0,3,12,10486.79096884506
24º D.P. PONTE RASA,2026-03-23,0,0.0,0.0,0.25,0.375,0.0,3,13,10486.79096884506
24º D.P. PONTE RASA,2026-03-30,0,0.0,0.0,0.0,0.375,0.0,3,14,10486.79096884506
24º D.P. PONTE RASA,2026-04-06,0,0.0,0.0,0.0,0.375,0.0,4,15,10486.79096884506
24º D.P. PONTE RASA,2026-04-13,0,0.0,0.0,0.0,0.125,0.0,4,16,10486.79096884506
24º D.P. PONTE RASA,2026-04-20,0,0.0,0.0,0.0,0.125,0.0,4,17,10486.79096884506
24º D.P. PONTE RASA,2026-04-27,0,0.0,0.0,0.0,0.0,0.0,4,18,10486.79096884506
24º D.P. PONTE RASA,2026-05-04,0,0.0,0.0,0.0,0.0,0.0,5,19,10486.79096884506
24º D.P. PONTE RASA,2026-05-11,1,0.0,0.0,0.0,0.0,0.0,5,20,10486.79096884506
24º D.P. PONTE RASA,2026-05-18,1,1.0,0.0,0.25,0.125,1.0,5,21,10486.79096884506
24º D.P. PONTE RASA,2026-05-25,0,1.0,1.0,0.5,0.25,0.0,5,22,10486.79096884506
25º D.P. PARELHEIROS,2025-10-06,0,,,,,,10,41,5251.257077771239
25º D.P. PARELHEIROS,2025-10-13,0,0.0,,0.0,0.0,,10,42,5251.257077771239
25º D.P. PARELHEIROS,2025-10-20,0,0.0,0.0,0.0,0.0,0.0,10,43,5251.257077771239
25º D.P. PARELHEIROS,2025-10-27,0,0.0,0.0,0.0,0.0,0.0,10,44,5251.257077771239
25º D.P. PARELHEIROS,2025-11-03,0,0.0,0.0,0.0,0.0,0.0,11,45,5251.257077771239
25º D.P. PARELHEIROS,2025-11-10,0,0.0,0.0,0.0,0.0,0.0,11,46,5251.257077771239
25º D.P. PARELHEIROS,2025-11-17,0,0.0,0.0,0.0,0.0,0.0,11,47,5251.257077771239
25º D.P. PARELHEIROS,2025-11-24,0,0.0,0.0,0.0,0.0,0.0,11,48,5251.257077771239
25º D.P. PARELHEIROS,2025-12-01,0,0.0,0.0,0.0,0.0,0.0,12,49,5251.257077771239
25º D.P. PARELHEIROS,2025-12-08,0,0.0,0.0,0.0,0.0,0.0,12,50,5251.257077771239
25º D.P. PARELHEIROS,2025-12-15,0,0.0,0.0,0.0,0.0,0.0,12,51,5251.257077771239
25º D.P. PARELHEIROS,2025-12-22,0,0.0,0.0,0.0,0.0,0.0,12,52,5251.257077771239
25º D.P. PARELHEIROS,2025-12-29,0,0.0,0.0,0.0,0.0,0.0,12,1,5251.257077771239
25º D.P. PARELHEIROS,2026-01-05,1,0.0,0.0,0.0,0.0,0.0,1,2,5251.257077771239
25º D.P. PARELHEIROS,2026-01-12,1,1.0,0.0,0.25,0.125,1.0,1,3,5251.257077771239
25º D.P. PARELHEIROS,2026-01-19,1,1.0,1.0,0.5,0.25,0.0,1,4,5251.257077771239
25º D.P. PARELHEIROS,2026-01-26,1,1.0,1.0,0.75,0.375,0.0,1,5,5251.257077771239
25º D.P. PARELHEIROS,2026-02-02,2,1.0,1.0,1.0,0.5,0.0,2,6,5251.257077771239
25º D.P. PARELHEIROS,2026-02-09,2,2.0,1.0,1.25,0.75,1.0,2,7,5251.257077771239
25º D.P. PARELHEIROS,2026-02-16,1,2.0,2.0,1.5,1.0,0.0,2,8,5251.257077771239
25º D.P. PARELHEIROS,2026-02-23,0,1.0,2.0,1.5,1.125,-1.0,2,9,5251.257077771239
25º D.P. PARELHEIROS,2026-03-02,0,0.0,1.0,1.25,1.125,-1.0,3,10,5251.257077771239
25º D.P. PARELHEIROS,2026-03-09,1,0.0,0.0,0.75,1.0,0.0,3,11,5251.257077771239
25º D.P. PARELHEIROS,2026-03-16,0,1.0,0.0,0.5,1.0,1.0,3,12,5251.257077771239
25º D.P. PARELHEIROS,2026-03-23,1,0.0,1.0,0.25,0.875,-1.0,3,13,5251.257077771239
25º D.P. PARELHEIROS,2026-03-30,0,1.0,0.0,0.5,0.875,1.0,3,14,5251.257077771239
25º D.P. PARELHEIROS,2026-04-06,0,0.0,1.0,0.5,0.625,-1.0,4,15,5251.257077771239
25º D.P. PARELHEIROS,2026-04-13,0,0.0,0.0,0.25,0.375,0.0,4,16,5251.257077771239
25º D.P. PARELHEIROS,2026-04-20,1,0.0,0.0,0.25,0.25,0.0,4,17,5251.257077771239
25º D.P. PARELHEIROS,2026-04-27,1,1.0,0.0,0.25,0.375,1.0,4,18,5251.257077771239
25º D.P. PARELHEIROS,2026-05-04,0,1.0,1.0,0.5,0.5,0.0,5,19,5251.257077771239
25º D.P. PARELHEIROS,2026-05-11,0,0.0,1.0,0.5,0.375,-1.0,5,20,5251.257077771239
25º D.P. PARELHEIROS,2026-05-18,0,0.0,0.0,0.5,0.375,0.0,5,21,5251.257077771239
25º D.P. PARELHEIROS,2026-05-25,0,0.0,0.0,0.25,0.25,0.0,5,22,5251.257077771239
26º D.P. SACOMA,2025-10-06,0,,,,,,10,41,12266.771891782124
26º D.P. SACOMA,2025-10-13,0,0.0,,0.0,0.0,,10,42,12266.771891782124
26º D.P. SACOMA,2025-10-20,0,0.0,0.0,0.0,0.0,0.0,10,43,12266.771891782124
26º D.P. SACOMA,2025-10-27,0,0.0,0.0,0.0,0.0,0.0,10,44,12266.771891782124
26º D.P. SACOMA,2025-11-03,0,0.0,0.0,0.0,0.0,0.0,11,45,12266.771891782124
26º D.P. SACOMA,2025-11-10,0,0.0,0.0,0.0,0.0,0.0,11,46,12266.771891782124
26º D.P. SACOMA,2025-11-17,0,0.0,0.0,0.0,0.0,0.0,11,47,12266.771891782124
26º D.P. SACOMA,2025-11-24,0,0.0,0.0,0.0,0.0,0.0,11,48,12266.771891782124
26º D.P. SACOMA,2025-12-01,0,0.0,0.0,0.0,0.0,0.0,12,49,12266.771891782124
26º D.P. SACOMA,2025-12-08,0,0.0,0.0,0.0,0.0,0.0,12,50,12266.771891782124
26º D.P. SACOMA,2025-12-15,0,0.0,0.0,0.0,0.0,0.0,12,51,12266.771891782124
26º D.P. SACOMA,2025-12-22,0,0.0,0.0,0.0,0.0,0.0,12,52,12266.771891782124
26º D.P. SACOMA,2025-12-29,0,0.0,0.0,0.0,0.0,0.0,12,1,12266.771891782124
26º D.P. SACOMA,2026-01-05,0,0.0,0.0,0.0,0.0,0.0,1,2,12266.771891782124
26º D.P. SACOMA,2026-01-12,0,0.0,0.0,0.0,0.0,0.0,1,3,12266.771891782124
26º D.P. SACOMA,2026-01-19,0,0.0,0.0,0.0,0.0,0.0,1,4,12266.771891782124
26º D.P. SACOMA,2026-01-26,0,0.0,0.0,0.0,0.0,0.0,1,5,12266.771891782124
26º D.P. SACOMA,2026-02-02,0,0.0,0.0,0.0,0.0,0.0,2,6,12266.771891782124
26º D.P. SACOMA,2026-02-09,0,0.0,0.0,0.0,0.0,0.0,2,7,12266.771891782124
26º D.P. SACOMA,2026-02-16,1,0.0,0.0,0.0,0.0,0.0,2,8,12266.771891782124
26º D.P. SACOMA,2026-02-23,0,1.0,0.0,0.25,0.125,1.0,2,9,12266.771891782124
26º D.P. SACOMA,2026-03-02,0,0.0,1.0,0.25,0.125,-1.0,3,10,12266.771891782124
26º D.P. SACOMA,2026-03-09,0,0.0,0.0,0.25,0.125,0.0,3,11,12266.771891782124
26º D.P. SACOMA,2026-03-16,0,0.0,0.0,0.25,0.125,0.0,3,12,12266.771891782124
26º D.P. SACOMA,2026-03-23,0,0.0,0.0,0.0,0.125,0.0,3,13,12266.771891782124
26º D.P. SACOMA,2026-03-30,0,0.0,0.0,0.0,0.125,0.0,3,14,12266.771891782124
26º D.P. SACOMA,2026-04-06,0,0.0,0.0,0.0,0.125,0.0,4,15,12266.771891782124
26º D.P. SACOMA,2026-04-13,0,0.0,0.0,0.0,0.125,0.0,4,16,12266.771891782124
26º D.P. SACOMA,2026-04-20,2,0.0,0.0,0.0,0.0,0.0,4,17,12266.771891782124
26º D.P. SACOMA,2026-04-27,0,2.0,0.0,0.5,0.25,2.0,4,18,12266.771891782124
26º D.P. SACOMA,2026-05-04,0,0.0,2.0,0.5,0.25,-2.0,5,19,12266.771891782124
26º D.P. SACOMA,2026-05-11,0,0.0,0.0,0.5,0.25,0.0,5,20,12266.771891782124
26º D.P. SACOMA,2026-05-18,0,0.0,0.0,0.5,0.25,0.0,5,21,12266.771891782124
26º D.P. SACOMA,2026-05-25,0,0.0,0.0,0.0,0.25,0.0,5,22,12266.771891782124
27º DP DR. IGNACIO FRANCISCO,2025-10-06,0,,,,,,10,41,12647.660231397289
27º DP DR. IGNACIO FRANCISCO,2025-10-13,0,0.0,,0.0,0.0,,10,42,12647.660231397289
27º DP DR. IGNACIO FRANCISCO,2025-10-20,0,0.0,0.0,0.0,0.0,0.0,10,43,12647.660231397289
27º DP DR. IGNACIO FRANCISCO,2025-10-27,0,0.0,0.0,0.0,0.0,0.0,10,44,12647.660231397289
27º DP DR. IGNACIO FRANCISCO,2025-11-03,0,0.0,0.0,0.0,0.0,0.0,11,45,12647.660231397289
27º DP DR. IGNACIO FRANCISCO,2025-11-10,0,0.0,0.0,0.0,0.0,0.0,11,46,12647.660231397289
27º DP DR. IGNACIO FRANCISCO,2025-11-17,0,0.0,0.0,0.0,0.0,0.0,11,47,12647.660231397289
27º DP DR. IGNACIO FRANCISCO,2025-11-24,0,0.0,0.0,0.0,0.0,0.0,11,48,12647.660231397289
27º DP DR. IGNACIO FRANCISCO,2025-12-01,0,0.0,0.0,0.0,0.0,0.0,12,49,12647.660231397289
27º DP DR. IGNACIO FRANCISCO,2025-12-08,0,0.0,0.0,0.0,0.0,0.0,12,50,12647.660231397289
27º DP DR. IGNACIO FRANCISCO,2025-12-15,0,0.0,0.0,0.0,0.0,0.0,12,51,12647.660231397289
27º DP DR. IGNACIO FRANCISCO,2025-12-22,0,0.0,0.0,0.0,0.0,0.0,12,52,12647.660231397289
27º DP DR. IGNACIO FRANCISCO,2025-12-29,0,0.0,0.0,0.0,0.0,0.0,12,1,12647.660231397289
27º DP DR. IGNACIO FRANCISCO,2026-01-05,0,0.0,0.0,0.0,0.0,0.0,1,2,12647.660231397289
27º DP DR. IGNACIO FRANCISCO,2026-01-12,0,0.0,0.0,0.0,0.0,0.0,1,3,12647.660231397289
27º DP DR. IGNACIO FRANCISCO,2026-01-19,0,0.0,0.0,0.0,0.0,0.0,1,4,12647.660231397289
27º DP DR. IGNACIO FRANCISCO,2026-01-26,0,0.0,0.0,0.0,0.0,0.0,1,5,12647.660231397289
27º DP DR. IGNACIO FRANCISCO,2026-02-02,1,0.0,0.0,0.0,0.0,0.0,2,6,12647.660231397289
27º DP DR. IGNACIO FRANCISCO,2026-02-09,0,1.0,0.0,0.25,0.125,1.0,2,7,12647.660231397289
27º DP DR. IGNACIO FRANCISCO,2026-02-16,0,0.0,1.0,0.25,0.125,-1.0,2,8,12647.660231397289
27º DP DR. IGNACIO FRANCISCO,2026-02-23,0,0.0,0.0,0.25,0.125,0.0,2,9,12647.660231397289
27º DP DR. IGNACIO FRANCISCO,2026-03-02,0,0.0,0.0,0.25,0.125,0.0,3,10,12647.660231397289
27º DP DR. IGNACIO FRANCISCO,2026-03-09,0,0.0,0.0,0.0,0.125,0.0,3,11,12647.660231397289
27º DP DR. IGNACIO FRANCISCO,2026-03-16,1,0.0,0.0,0.0,0.125,0.0,3,12,12647.660231397289
27º DP DR. IGNACIO FRANCISCO,2026-03-23,0,1.0,0.0,0.25,0.25,1.0,3,13,12647.660231397289
27º DP DR. IGNACIO FRANCISCO,2026-03-30,0,0.0,1.0,0.25,0.25,-1.0,3,14,12647.660231397289
27º DP DR. IGNACIO FRANCISCO,2026-04-06,0,0.0,0.0,0.25,0.125,0.0,4,15,12647.660231397289
27º DP DR. IGNACIO FRANCISCO,2026-04-13,0,0.0,0.0,0.25,0.125,0.0,4,16,12647.660231397289
27º DP DR. IGNACIO FRANCISCO,2026-04-20,0,0.0,0.0,0.0,0.125,0.0,4,17,12647.660231397289
27º DP DR. IGNACIO FRANCISCO,2026-04-27,0,0.0,0.0,0.0,0.125,0.0,4,18,12647.660231397289
27º DP DR. IGNACIO FRANCISCO,2026-05-04,0,0.0,0.0,0.0,0.125,0.0,5,19,12647.660231397289
27º DP DR. IGNACIO FRANCISCO,2026-05-11,0,0.0,0.0,0.0,0.125,0.0,5,20,12647.660231397289
27º DP DR. IGNACIO FRANCISCO,2026-05-18,0,0.0,0.0,0.0,0.0,0.0,5,21,12647.660231397289
27º DP DR. IGNACIO FRANCISCO,2026-05-25,0,0.0,0.0,0.0,0.0,0.0,5,22,12647.660231397289
27º DP DR. IGNÁCIO FRANCISCO,2025-10-06,0,,,,,,10,41,10780.896545153273
27º DP DR. IGNÁCIO FRANCISCO,2025-10-13,0,0.0,,0.0,0.0,,10,42,10780.896545153273
27º DP DR. IGNÁCIO FRANCISCO,2025-10-20,0,0.0,0.0,0.0,0.0,0.0,10,43,10780.896545153273
27º DP DR. IGNÁCIO FRANCISCO,2025-10-27,0,0.0,0.0,0.0,0.0,0.0,10,44,10780.896545153273
27º DP DR. IGNÁCIO FRANCISCO,2025-11-03,0,0.0,0.0,0.0,0.0,0.0,11,45,10780.896545153273
27º DP DR. IGNÁCIO FRANCISCO,2025-11-10,0,0.0,0.0,0.0,0.0,0.0,11,46,10780.896545153273
27º DP DR. IGNÁCIO FRANCISCO,2025-11-17,0,0.0,0.0,0.0,0.0,0.0,11,47,10780.896545153273
27º DP DR. IGNÁCIO FRANCISCO,2025-11-24,0,0.0,0.0,0.0,0.0,0.0,11,48,10780.896545153273
27º DP DR. IGNÁCIO FRANCISCO,2025-12-01,0,0.0,0.0,0.0,0.0,0.0,12,49,10780.896545153273
27º DP DR. IGNÁCIO FRANCISCO,2025-12-08,0,0.0,0.0,0.0,0.0,0.0,12,50,10780.896545153273
27º DP DR. IGNÁCIO FRANCISCO,2025-12-15,0,0.0,0.0,0.0,0.0,0.0,12,51,10780.896545153273
27º DP DR. IGNÁCIO FRANCISCO,2025-12-22,0,0.0,0.0,0.0,0.0,0.0,12,52,10780.896545153273
27º DP DR. IGNÁCIO FRANCISCO,2025-12-29,0,0.0,0.0,0.0,0.0,0.0,12,1,10780.896545153273
27º DP DR. IGNÁCIO FRANCISCO,2026-01-05,0,0.0,0.0,0.0,0.0,0.0,1,2,10780.896545153273
27º DP DR. IGNÁCIO FRANCISCO,2026-01-12,0,0.0,0.0,0.0,0.0,0.0,1,3,10780.896545153273
27º DP DR. IGNÁCIO FRANCISCO,2026-01-19,0,0.0,0.0,0.0,0.0,0.0,1,4,10780.896545153273
27º DP DR. IGNÁCIO FRANCISCO,2026-01-26,0,0.0,0.0,0.0,0.0,0.0,1,5,10780.896545153273
27º DP DR. IGNÁCIO FRANCISCO,2026-02-02,0,0.0,0.0,0.0,0.0,0.0,2,6,10780.896545153273
27º DP DR. IGNÁCIO FRANCISCO,2026-02-09,0,0.0,0.0,0.0,0.0,0.0,2,7,10780.896545153273
27º DP DR. IGNÁCIO FRANCISCO,2026-02-16,0,0.0,0.0,0.0,0.0,0.0,2,8,10780.896545153273
27º DP DR. IGNÁCIO FRANCISCO,2026-02-23,0,0.0,0.0,0.0,0.0,0.0,2,9,10780.896545153273
27º DP DR. IGNÁCIO FRANCISCO,2026-03-02,0,0.0,0.0,0.0,0.0,0.0,3,10,10780.896545153273
27º DP DR. IGNÁCIO FRANCISCO,2026-03-09,0,0.0,0.0,0.0,0.0,0.0,3,11,10780.896545153273
27º DP DR. IGNÁCIO FRANCISCO,2026-03-16,0,0.0,0.0,0.0,0.0,0.0,3,12,10780.896545153273
27º DP DR. IGNÁCIO FRANCISCO,2026-03-23,0,0.0,0.0,0.0,0.0,0.0,3,13,10780.896545153273
27º DP DR. IGNÁCIO FRANCISCO,2026-03-30,0,0.0,0.0,0.0,0.0,0.0,3,14,10780.896545153273
27º DP DR. IGNÁCIO FRANCISCO,2026-04-06,0,0.0,0.0,0.0,0.0,0.0,4,15,10780.896545153273
27º DP DR. IGNÁCIO FRANCISCO,2026-04-13,0,0.0,0.0,0.0,0.0,0.0,4,16,10780.896545153273
27º DP DR. IGNÁCIO FRANCISCO,2026-04-20,2,0.0,0.0,0.0,0.0,0.0,4,17,10780.896545153273
27º DP DR. IGNÁCIO FRANCISCO,2026-04-27,0,2.0,0.0,0.5,0.25,2.0,4,18,10780.896545153273
27º DP DR. IGNÁCIO FRANCISCO,2026-05-04,0,0.0,2.0,0.5,0.25,-2.0,5,19,10780.896545153273
27º DP DR. IGNÁCIO FRANCISCO,2026-05-11,0,0.0,0.0,0.5,0.25,0.0,5,20,10780.896545153273
27º DP DR. IGNÁCIO FRANCISCO,2026-05-18,0,0.0,0.0,0.5,0.25,0.0,5,21,10780.896545153273
27º DP DR. IGNÁCIO FRANCISCO,2026-05-25,0,0.0,0.0,0.0,0.25,0.0,5,22,10780.896545153273
28º D.P. FREGUESIA DO O,2025-10-06,0,,,,,,10,41,11472.646654852537
28º D.P. FREGUESIA DO O,2025-10-13,0,0.0,,0.0,0.0,,10,42,11472.646654852537
28º D.P. FREGUESIA DO O,2025-10-20,0,0.0,0.0,0.0,0.0,0.0,10,43,11472.646654852537
28º D.P. FREGUESIA DO O,2025-10-27,0,0.0,0.0,0.0,0.0,0.0,10,44,11472.646654852537
28º D.P. FREGUESIA DO O,2025-11-03,0,0.0,0.0,0.0,0.0,0.0,11,45,11472.646654852537
28º D.P. FREGUESIA DO O,2025-11-10,0,0.0,0.0,0.0,0.0,0.0,11,46,11472.646654852537
28º D.P. FREGUESIA DO O,2025-11-17,0,0.0,0.0,0.0,0.0,0.0,11,47,11472.646654852537
28º D.P. FREGUESIA DO O,2025-11-24,0,0.0,0.0,0.0,0.0,0.0,11,48,11472.646654852537
28º D.P. FREGUESIA DO O,2025-12-01,0,0.0,0.0,0.0,0.0,0.0,12,49,11472.646654852537
28º D.P. FREGUESIA DO O,2025-12-08,0,0.0,0.0,0.0,0.0,0.0,12,50,11472.646654852537
28º D.P. FREGUESIA DO O,2025-12-15,0,0.0,0.0,0.0,0.0,0.0,12,51,11472.646654852537
28º D.P. FREGUESIA DO O,2025-12-22,0,0.0,0.0,0.0,0.0,0.0,12,52,11472.646654852537
28º D.P. FREGUESIA DO O,2025-12-29,0,0.0,0.0,0.0,0.0,0.0,12,1,11472.646654852537
28º D.P. FREGUESIA DO O,2026-01-05,0,0.0,0.0,0.0,0.0,0.0,1,2,11472.646654852537
28º D.P. FREGUESIA DO O,2026-01-12,0,0.0,0.0,0.0,0.0,0.0,1,3,11472.646654852537
28º D.P. FREGUESIA DO O,2026-01-19,0,0.0,0.0,0.0,0.0,0.0,1,4,11472.646654852537
28º D.P. FREGUESIA DO O,2026-01-26,0,0.0,0.0,0.0,0.0,0.0,1,5,11472.646654852537
28º D.P. FREGUESIA DO O,2026-02-02,0,0.0,0.0,0.0,0.0,0.0,2,6,11472.646654852537
28º D.P. FREGUESIA DO O,2026-02-09,0,0.0,0.0,0.0,0.0,0.0,2,7,11472.646654852537
28º D.P. FREGUESIA DO O,2026-02-16,0,0.0,0.0,0.0,0.0,0.0,2,8,11472.646654852537
28º D.P. FREGUESIA DO O,2026-02-23,1,0.0,0.0,0.0,0.0,0.0,2,9,11472.646654852537
28º D.P. FREGUESIA DO O,2026-03-02,0,1.0,0.0,0.25,0.125,1.0,3,10,11472.646654852537
28º D.P. FREGUESIA DO O,2026-03-09,0,0.0,1.0,0.25,0.125,-1.0,3,11,11472.646654852537
28º D.P. FREGUESIA DO O,2026-03-16,0,0.0,0.0,0.25,0.125,0.0,3,12,11472.646654852537
28º D.P. FREGUESIA DO O,2026-03-23,0,0.0,0.0,0.25,0.125,0.0,3,13,11472.646654852537
28º D.P. FREGUESIA DO O,2026-03-30,1,0.0,0.0,0.0,0.125,0.0,3,14,11472.646654852537
28º D.P. FREGUESIA DO O,2026-04-06,0,1.0,0.0,0.25,0.25,1.0,4,15,11472.646654852537
28º D.P. FREGUESIA DO O,2026-04-13,1,0.0,1.0,0.25,0.25,-1.0,4,16,11472.646654852537
28º D.P. FREGUESIA DO O,2026-04-20,1,1.0,0.0,0.5,0.375,1.0,4,17,11472.646654852537
28º D.P. FREGUESIA DO O,2026-04-27,0,1.0,1.0,0.75,0.375,0.0,4,18,11472.646654852537
28º D.P. FREGUESIA DO O,2026-05-04,1,0.0,1.0,0.5,0.375,-1.0,5,19,11472.646654852537
28º D.P. FREGUESIA DO O,2026-05-11,1,1.0,0.0,0.75,0.5,1.0,5,20,11472.646654852537
28º D.P. FREGUESIA DO O,2026-05-18,0,1.0,1.0,0.75,0.625,0.0,5,21,11472.646654852537
28º D.P. FREGUESIA DO O,2026-05-25,0,0.0,1.0,0.5,0.625,-1.0,5,22,11472.646654852537
29º D.P. VILA PRUDENTE,2025-10-06,0,,,,,,10,41,11867.435665001038
29º D.P. VILA PRUDENTE,2025-10-13,0,0.0,,0.0,0.0,,10,42,11867.435665001038
29º D.P. VILA PRUDENTE,2025-10-20,0,0.0,0.0,0.0,0.0,0.0,10,43,11867.435665001038
29º D.P. VILA PRUDENTE,2025-10-27,0,0.0,0.0,0.0,0.0,0.0,10,44,11867.435665001038
29º D.P. VILA PRUDENTE,2025-11-03,0,0.0,0.0,0.0,0.0,0.0,11,45,11867.435665001038
29º D.P. VILA PRUDENTE,2025-11-10,0,0.0,0.0,0.0,0.0,0.0,11,46,11867.435665001038
29º D.P. VILA PRUDENTE,2025-11-17,0,0.0,0.0,0.0,0.0,0.0,11,47,11867.435665001038
29º D.P. VILA PRUDENTE,2025-11-24,0,0.0,0.0,0.0,0.0,0.0,11,48,11867.435665001038
29º D.P. VILA PRUDENTE,2025-12-01,0,0.0,0.0,0.0,0.0,0.0,12,49,11867.435665001038
29º D.P. VILA PRUDENTE,2025-12-08,0,0.0,0.0,0.0,0.0,0.0,12,50,11867.435665001038
29º D.P. VILA PRUDENTE,2025-12-15,0,0.0,0.0,0.0,0.0,0.0,12,51,11867.435665001038
29º D.P. VILA PRUDENTE,2025-12-22,0,0.0,0.0,0.0,0.0,0.0,12,52,11867.435665001038
29º D.P. VILA PRUDENTE,2025-12-29,0,0.0,0.0,0.0,0.0,0.0,12,1,11867.435665001038
29º D.P. VILA PRUDENTE,2026-01-05,0,0.0,0.0,0.0,0.0,0.0,1,2,11867.435665001038
29º D.P. VILA PRUDENTE,2026-01-12,0,0.0,0.0,0.0,0.0,0.0,1,3,11867.435665001038
29º D.P. VILA PRUDENTE,2026-01-19,0,0.0,0.0,0.0,0.0,0.0,1,4,11867.435665001038
29º D.P. VILA PRUDENTE,2026-01-26,0,0.0,0.0,0.0,0.0,0.0,1,5,11867.435665001038
29º D.P. VILA PRUDENTE,2026-02-02,0,0.0,0.0,0.0,0.0,0.0,2,6,11867.435665001038
29º D.P. VILA PRUDENTE,2026-02-09,0,0.0,0.0,0.0,0.0,0.0,2,7,11867.435665001038
29º D.P. VILA PRUDENTE,2026-02-16,1,0.0,0.0,0.0,0.0,0.0,2,8,11867.435665001038
29º D.P. VILA PRUDENTE,2026-02-23,0,1.0,0.0,0.25,0.125,1.0,2,9,11867.435665001038
29º D.P. VILA PRUDENTE,2026-03-02,0,0.0,1.0,0.25,0.125,-1.0,3,10,11867.435665001038
29º D.P. VILA PRUDENTE,2026-03-09,0,0.0,0.0,0.25,0.125,0.0,3,11,11867.435665001038
29º D.P. VILA PRUDENTE,2026-03-16,0,0.0,0.0,0.25,0.125,0.0,3,12,11867.435665001038
29º D.P. VILA PRUDENTE,2026-03-23,0,0.0,0.0,0.0,0.125,0.0,3,13,11867.435665001038
29º D.P. VILA PRUDENTE,2026-03-30,0,0.0,0.0,0.0,0.125,0.0,3,14,11867.435665001038
29º D.P. VILA PRUDENTE,2026-04-06,0,0.0,0.0,0.0,0.125,0.0,4,15,11867.435665001038
29º D.P. VILA PRUDENTE,2026-04-13,0,0.0,0.0,0.0,0.125,0.0,4,16,11867.435665001038
29º D.P. VILA PRUDENTE,2026-04-20,0,0.0,0.0,0.0,0.0,0.0,4,17,11867.435665001038
29º D.P. VILA PRUDENTE,2026-04-27,0,0.0,0.0,0.0,0.0,0.0,4,18,11867.435665001038
